,CASH_C_EQUIV,TRADING_FA,INT_RECEIV,PUR_RESALE_FA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,INTAN_ASSETS,DEFER_TAX_ASSETS,T_ASSETS,LOAN_FR_OTH_BANK_FI,TRADING_FL,SOLD_FOR_REPUR_FA,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,BOND_PAYABLE,DEFER_TAX_LIAB,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,ORDIN_RISK_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,N_CF_FR_INVEST_A,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_IFC,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_FR_ISSUE_BOND,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,IFC_CASH_INCR,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,INT_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,F_VALUE_CHG_GAIN,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,FOREX_GAIN,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,COMMIS_INCOME,T_COGS,FLAG,NI_NI
511,50189000000.0,137000000000.0,50395000000.0,36184000000.0,811000000000.0,161000000000.0,3064000000.0,42080000000.0,6406000000.0,84678267.04679996,2900000000000.0,43214177260.242905,2529000000.0,87309000000.0,10962000000.0,6887000000.0,21267672198.2678,78054142631.04854,4871000000.0,2570000000000.0,28265000000.0,55142000000.0,63536000000.0,30541000000.0,139000000000.0,321000000000.0,4377000000.0,325000000000.0,2900000000000.0,-3544000000.0,-174000000000.0,201000000000.0,4034000000.0,1180000000000.0,1030000000000.0,26684000000.0,897000000000.0,626000000000.0,127000000000.0,-18460000000.0,-179000000.0,8322000000.0,62843000000.0,12970000000.0,425000000000.0,7697000000.0,1200000000000.0,97074948466.19418,38000000000.0,103000000.0,-45595000000.0,67046000000.0,48586000000.0,9619000000.0,13383000000.0,67082025591.21044,19024000000.0,58978000000.0,1.13,7143000000.0,653000000000.0,653000000000.0,41671000000.0,1.13,41882000000.0,2846000000.0,24341000000.0,-7926000000.0,24826000000.0,34657188409.83385,32253000000.0,135000000000.0,3869000000.0,611000000000.0,32752000000.0,733000000.0,323000000.0,485000000.0,52000000.0,8919000000.0,112000000.0,499000000.0,11684825462.966698,611000000000.0,0.0,0.003419638495359062
512,17457378428.0,1381563540.0,1159444974.0,8052380555.0,21681937632.0,674914410.9,1717608116.193224,1630766976.0,119600311.6,823285923.6,171000000000.0,1655000000.0,27801330059.20275,9266571169.0,164392479.5,153361611.7,1773453723.0,37684350587.0,572800141.6459999,161000000000.0,3294800000.0,2220839772.0,1091692864.0,2169619399.0,1341590859.0,9954831117.0,764077.8480000001,9954831117.0,171000000000.0,-163711777.2,-9275937925.0,8672703864.0,3737797950.8210464,86181363532.0,77093974428.0,518566725.0,76826354650.0,27086006107.0,2480488.96,14728415752.0,-10445114.7,798722215.5,2154898574.0,1614472550.0,18413302243.0,359961472.6,86369912353.0,70651022928.0,53694455450.0,265139289.6,15342094928.0,8748446971.0,23476862723.0,188548820.5,70651022928.0,7360684768.0,664365476.3,55308928000.0,0.35,51805971.28,3622064274.0,3622064274.0,1394554323.0,0.35,1398208575.0,903871847.6,1001494752.0,-136173091.5,1001494752.0,3338401869.0,1137667844.0,17099359.16,-21936459.98,2223855699.0,1137667844.0,51892524.63,9595224.57,1684.4505,-1806995.79,256886478.9,5940972.5,2646.006700000006,176841337.1,2223855699.0,0.0,0.005222062424751104
513,443000000000.0,74601000000.0,39664000000.0,52812000000.0,379000000000.0,21000000.0,1717608116.193224,45987000000.0,4915000000.0,29162000000.0,5900000000000.0,324000000000.0,3373000000.0,108000000000.0,11638000000.0,15395000000.0,42276000000.0,502000000000.0,65000000.0,5510000000000.0,36485000000.0,64753000000.0,34914000000.0,74168000000.0,163000000000.0,379000000000.0,10842000000.0,390000000000.0,5900000000000.0,-4662000000.0,124000000000.0,-257000000000.0,3737797950.8210464,2320000000000.0,2460000000000.0,12290000000.0,2370000000000.0,582000000000.0,79941000000.0,-62204000000.0,-2701000000.0,22079000000.0,126000000000.0,23216000000.0,840000000000.0,51661000000.0,2330000000000.0,885000000000.0,789000000000.0,3427000000.0,73269000000.0,171000000000.0,109000000000.0,10244000000.0,885000000000.0,209000000000.0,23588000000.0,812000000000.0,1.13,311858255.6184676,144000000000.0,144000000000.0,60562000000.0,1.13,60849000000.0,34140000000.0,47293000000.0,-2614000000.0,48308000000.0,86552000000.0,49813000000.0,2715000000.0,1742000000.0,83432000000.0,50922000000.0,1484000000.0,369000000.0,1015000000.0,783000000.0,9640000000.0,82000000.0,1109000000.0,47742000000.0,83432000000.0,0.0,0.001610305958132045
514,16426163000.0,1020303000.0,690553000.0,2960600000.0,21401301000.0,562745000.0,13195000.0,918977000.0,211212000.0,472510000.0,137000000000.0,43214177260.242905,27801330059.20275,6925136000.0,35271000.0,152091000.0,3400250000.0,6956759000.0,572800141.6459999,128000000000.0,1848115000.0,954873000.0,4515759000.0,1582035000.0,472374000.0,9253711000.0,98239000.0,9351950000.0,137000000000.0,-119445000.0,-6158397000.0,6237020000.0,3737797950.8210464,81899176000.0,75866695000.0,344339000.0,75864489000.0,17447899000.0,2159000.0,-146258000.0,-21326000.0,389179000.0,2722864000.0,371324000.0,11210879000.0,55451000.0,82025092000.0,14137769000.0,13970000000.0,2039613316.732157,-203555000.0,8015033000.0,7868775000.0,125916000.0,14137769000.0,5614452000.0,427126000.0,14341324000.0,0.54,41967000.0,2851464000.0,2851464000.0,1225895000.0,0.54,1251463000.0,714790000.0,778510000.0,-216438000.0,776478000.0,2685417000.0,994948000.0,45139000.0,-47754000.0,1600001000.0,992916000.0,28829000.0,32191000.0,-2032000.0,1619000.0,232979000.0,6623000.0,-2032000.0,163238000.0,1600001000.0,0.0,0.006670252065632944
515,11660000000.0,16187000000.0,16757000000.0,17126000000.0,369000000000.0,5271000000.0,8727000000.0,17162000000.0,1545000000.0,1742000000.0,1170000000000.0,43214177260.242905,27801330059.20275,66243000000.0,4703000000.0,6629000000.0,16106584011.260897,3999000000.0,920000000.0,1030000000000.0,9062000000.0,66613000000.0,4835000000.0,9761000000.0,45722000000.0,137000000000.0,3621000000.0,141000000000.0,1170000000000.0,1505000000.0,-104000000000.0,86051000000.0,669000000.0,470000000000.0,387000000000.0,29546000000.0,331000000000.0,289000000000.0,55230000000.0,-7609000000.0,-80000000.0,10285000000.0,47917000000.0,9921000000.0,203000000000.0,1202000000.0,491000000000.0,97074948466.19418,8498000000.0,334000000.0,10629000000.0,36395000000.0,28786000000.0,4218000000.0,29048000000.0,67082025591.21044,18816000000.0,18419000000.0,1.62,74000000.0,320000000000.0,320000000000.0,21102000000.0,1.62,21023000000.0,713000000.0,12206000000.0,-2496000000.0,12495000000.0,34657188409.83385,14662000000.0,51946000000.0,1443000000.0,299000000000.0,14991000000.0,966000000.0,107000000.0,289000000.0,-140000000.0,6111000000.0,186000000.0,329000000.0,11684825462.966698,299000000000.0,0.0,0.012407444466680007
516,10401348355.0,10432974325.0,417883115.8,6303405943.0,12771116028.0,2826934542.0,26715490.71,141939688.0,353611579.2,297538021.7,57700597133.0,800000000.0,7829410000.0,3652007792.0,1350881598.0,202142813.4,347643272.3,10892642371.0,214725100.5,36889321413.0,3589000000.0,8266130825.0,706149987.7,1888927334.0,5101093726.0,20790232240.0,21043479.3,20811275720.0,57700597133.0,738930368.2,-214584264.1,-13479522627.0,3962924299.0,57653000.0,367377.37,4488425323.0,342808227433.8659,4534160672.0,18730.453100000006,-5215915463.0,-38806495.77,568720753.3,539110751.8,782740109.9,18013683299.0,515485354.5,214951641.5,8724410000.0,3380780431.0,2039613316.732157,8516997924.0,16476642112.0,11260726649.0,157298641.5,16078778730.0,4018675318.0,1285600727.0,7561780806.0,0.45,494716147.7,4016866765.0,4016866765.0,1809942676.0,0.45,1817734132.0,95094540.29,1604880442.0,107557712.9,1584369683.0,262447086.8,1503931618.0,2035207476.0,-95005568.73,2199132633.0,1476811970.0,20013564.53,9772182.76,-20510758.69,-777464.44,333130705.5,1980726.59,-27119648.13,1782364649.0,2199132633.0,0.0,0.0013412178599825407
517,11306811286.0,7705780230.0,292639784.6,5024768155.0,4438743249.0,698678003.0,1717608116.193224,112209659.0,52709494.86,356745402.7,42093220091.0,250000000.0,1371538988.0,3761266756.0,1808842565.0,230122248.6,107846873.6,4055950000.0,67201530.35,23205723516.0,3024359310.0,7842703739.0,902558867.3,1785757372.0,5064450439.0,18836585907.0,50910668.53,18887496576.0,42093220091.0,216756180.5,1069699744.0,-10507819186.0,3737797950.8210464,2080366996.0,3214035831.0,3798924000.0,3180177077.0,6007274950.0,33801181.8,-7876353650.0,-8488763.02,853882439.3,865126632.2,324516694.7,16515094136.0,798887488.8,2144336088.0,2020470000.0,268760000.0,2039613316.732157,1570254555.0,22392913226.0,14516559576.0,63969091.72,2163531250.0,5158387461.0,2236186878.0,593276694.7,0.397,-17142905.18,4390587321.0,4390587321.0,1602897320.0,0.397,1504088421.0,25526372.72,1489933816.0,288917592.0,1491244278.0,718175601.5,1201432521.0,585166828.0,-133671855.5,2886498900.0,1202326686.0,27879595.53,4098429.87,1310462.16,4162944.13,400570634.0,102907329.6,894165.38,3215270393.0,2886498900.0,0.0,0.08559015681699673
518,22233627000.0,2715936000.0,1241710000.0,2345316000.0,54754977000.0,3737821385.1164804,18680000.0,411001000.0,190320000.0,1178074000.0,213000000000.0,32596287000.0,134000000.0,12645991000.0,392992000.0,636554000.0,1479341000.0,20843803000.0,572800141.6459999,201000000000.0,2375215000.0,5317483000.0,586556000.0,2511533000.0,1584873000.0,12052771000.0,246554000.0,12299325000.0,213000000000.0,-322889000.0,5549957000.0,-2911952000.0,2400000000.0,2250000000000.0,2260000000000.0,433878000.0,2250000000000.0,40325357000.0,6885069000.0,3884718000.0,-32708000.0,915968000.0,4949597000.0,373763000.0,43237309000.0,583037000.0,2250000000000.0,142000000000.0,143000000000.0,3344000.0,1279420000.0,9193218000.0,13077936000.0,92174000.0,145000000000.0,3764664000.0,639257000.0,143000000000.0,0.6,311858255.6184676,3685599000.0,3685599000.0,1549296000.0,0.6,1547297000.0,1026893000.0,1011719000.0,-203920000.0,1019033000.0,4224599000.0,1215639000.0,-430181000.0,-2212659000.0,2138302000.0,1222954000.0,17881000.0,8424000.0,7315000.0,1784993000.0,326342000.0,10423000.0,7315000.0,297605000.0,2138302000.0,0.0,0.008522806254364433
519,3142772920.0,44025175.0,35719455.06,56755868091.99488,5000000.0,3737821385.1164804,1717608116.193224,54145367.5,349109619.9,4746465.6,5196008549.0,43214177260.242905,27801330059.20275,40321744677.36061,12361131.68,13259136.25,184906.94,78054142631.04854,2392733.28,3895685796.0,400000000.0,93956238.62,81897254.64,106225725.6,619024959.5,1300322753.0,136764.15419999993,1300322753.0,5196008549.0,-781425.05,-102529921.2,-1425100397.0,3737797950.8210464,28501066.66,32767859.04,1781223271.0,31622322.15,563089880.4,706205.0,-1558868820.0,-9829471.26,75472555.26,4568197.4427999975,10472630.54,1988190277.0,197040100.6,135297780.3,97074948466.19418,100000000.0,4670.0,-21409030.54,2681842262.0,1122973442.0,91796713.6,90000000.0,366049779.8,67272735.31,111409030.5,0.4,311858255.6184676,513109226.3,513109226.3,213888007.4,0.4,218652796.6,119198.38,157988343.6,-889786.17,157988343.6,125526864.8,158878129.7,3740928.34,14471689.65,294456429.7,158878129.7,2167155.14,5035486.37,-14264.813499999995,8163.81,55009877.7,270697.23,-10105.338100000012,237899339.0,294456429.7,0.0,0.0017038042335414023
520,26904756000.0,2170311000.0,1138414000.0,9853736000.0,30148645000.0,3737821385.1164804,223000.0,3091974000.0,83826000.0,1057257000.0,251000000000.0,2565497000.0,27801330059.20275,8405731000.0,1454110000.0,668322000.0,2915166000.0,36989626000.0,572800141.6459999,233000000000.0,5000000000.0,2221443000.0,1705040000.0,3532256000.0,4423456000.0,17114539000.0,804045000.0,17918584000.0,251000000000.0,232344000.0,-13204424000.0,2123285000.0,3737797950.8210464,106000000000.0,93434522000.0,596760000.0,90019215000.0,38656574000.0,3034493000.0,4197026000.0,-33205000.0,1080737000.0,3443755000.0,736355000.0,36533289000.0,1635780000.0,107000000000.0,97074948466.19418,1946039.4171000002,380814000.0,15311370000.0,10247127000.0,14444153000.0,799405000.0,54572426000.0,7248739000.0,1242325000.0,39261056000.0,0.43,311858255.6184676,6079088000.0,6079088000.0,2765856000.0,0.43,2763202000.0,1074583000.0,2166281000.0,29831000.0,2170116000.0,5788360000.0,2136450000.0,-14386000.0,-39449000.0,3315886000.0,2140285000.0,71472000.0,9612000.0,3835000.0,49042000.0,625571000.0,12266000.0,3835000.0,163202000.0,3315886000.0,0.0,0.005731012458621165
521,15633366000.0,424851000.0,1090551000.0,1032647000.0,18238715000.0,230373000.0,1717608116.193224,1075245000.0,178300000.0,729626000.0,146000000000.0,130000000.0,27801330059.20275,8106200000.0,292643000.0,289696000.0,2459447000.0,20356673000.0,77956000.0,135000000000.0,2222728000.0,694050000.0,3212915000.0,2734919000.0,1789986000.0,10468055000.0,640632000.0,11108687000.0,146000000000.0,-186543000.0,-7550679000.0,-6695396000.0,13400000.0,122000000000.0,115000000000.0,767452000.0,115000000000.0,12830915000.0,109373000.0,-2067860000.0,-41852000.0,650410000.0,3439310000.0,452897000.0,19526311000.0,698243000.0,123000000000.0,88519564000.0,75860000000.0,2039613316.732157,12220067000.0,8562475000.0,6494615000.0,106539000.0,88532964000.0,9259979000.0,1024992000.0,76312897000.0,0.57,39000000.0,4996733000.0,4996733000.0,1668087000.0,0.57,1657654000.0,1442997000.0,1016323000.0,-247972000.0,1073914000.0,4323974000.0,1264295000.0,107978000.0,-2442000.0,3339079000.0,1321886000.0,40057000.0,15032000.0,57591000.0,15487000.0,346201000.0,25465000.0,57591000.0,423941000.0,3339079000.0,0.0,0.01926414229366224
522,74338609586.0,49362519108.0,2759988450.0,44053325260.0,46987722983.0,1870654624.0,85125000.51,1396070015.0,142006758.2,1310456270.0,300000000000.0,7900000000.0,17893433341.0,64659491538.0,3116181307.0,574353960.5,1528950022.0,65667001850.0,451187393.9,243000000000.0,20056605718.0,4436714051.0,3017174276.0,9860962463.0,18173404086.0,55197196588.0,1808581584.0,57005778172.0,300000000000.0,-347664004.6,-8063547667.0,-30585421116.0,8918006.01,9786088025.0,2017478276.0,5277362305.0,342808227433.8659,27660850022.0,2011385851.0,-25887161872.0,2035437.27,2864137782.0,4924484561.0,4069243553.0,58246271138.0,255607817.8,10081025943.0,45663686648.0,31600933576.0,6092424.6,12759771475.0,115000000000.0,88997891637.0,294937918.3,48429948604.0,18652061599.0,6913549177.0,35670177129.0,0.23,223171488.7,13367782980.0,13367782980.0,5927493043.0,0.23,5943027473.0,428532413.3,4906277705.0,216578381.7,4942331033.0,1749743163.0,4599683412.0,4062358226.0,-89582746.19,7424755507.0,4725752651.0,113666749.3,25642946.11,36053328.29,2035437.27,1201740392.0,10108516.53,126069239.6,7378258652.0,7424755507.0,0.0,0.0021390278494285925
523,41721594631.0,32649098565.0,2223253222.0,26065076667.0,39581791104.0,206292443.6,49647908.9,515203416.7,169892090.3,796063440.5,206000000000.0,14000000000.0,27780093478.0,29147292911.0,2591642830.0,346182773.9,1435456350.0,30872760581.0,36017588.98,162000000000.0,7246385238.0,7084515519.0,2702393344.0,6930389756.0,15018176159.0,43754078535.0,244699676.1,43998778211.0,206000000000.0,-227781481.1,-3969496683.0,-45789270260.0,425570726.4,3842878146.0,449210300.1,4999328154.0,2430000.0,22574210603.0,6941088.62,-21585808463.0,-178876188.5,2451505234.0,3162469957.0,3381921679.0,68363480864.0,3068661554.0,4418706983.0,78201934000.0,51279602450.0,2039613316.732157,28351834669.0,72510622486.0,50924814023.0,258232328.5,83216601171.0,14865549049.0,4267184963.0,54864766502.0,0.51,6087366.07,11303252246.0,11303252246.0,5355336979.0,0.51,5362378386.0,76340162.76,3874513996.0,-140383200.7,3921263801.0,1325216932.0,4015427677.0,2425492711.0,-5138697.15,5940873861.0,4061647002.0,87166175.16,27042771.26,46749804.53,-119214485.8,1293689977.0,20001364.26,46219324.5,7608663071.0,5940873861.0,0.0,0.004924446720788662
524,354000000000.0,24196000000.0,28576000000.0,91441000000.0,415000000000.0,3737821385.1164804,1717608116.193224,14929000000.0,1092000000.0,7596000000.0,4090000000000.0,107000000000.0,27801330059.20275,45581000000.0,8412000000.0,4932000000.0,40206000000.0,445000000000.0,572800141.6459999,3780000000000.0,52489000000.0,53533000000.0,21054000000.0,52257000000.0,92164000000.0,305000000000.0,676000000.0,305000000000.0,4090000000000.0,-1845000000.0,12318000000.0,-143000000000.0,25978000000.0,751000000000.0,768000000000.0,30709000000.0,767000000000.0,526000000000.0,6000000.0,-93584000000.0,-2465000000.0,17795000000.0,76285000000.0,24752000000.0,669000000000.0,14222000000.0,755000000000.0,38058000000.0,2727608.2289000005,634000000.0,39284000000.0,242000000000.0,148000000000.0,4489000000.0,64036000000.0,196000000000.0,14757000000.0,24752000000.0,0.59,311858255.6184676,91850000000.0,91850000000.0,40646000000.0,0.64,40581000000.0,20570000000.0,29191000000.0,-2354000000.0,29257000000.0,60950000000.0,31545000000.0,-212000000.0,-2726000000.0,51269000000.0,31611000000.0,1025000000.0,103000000.0,66000000.0,2464000000.0,9035000000.0,168000000.0,66000000.0,30774000000.0,51269000000.0,0.0,0.005314605675239632
525,90410090766.0,899231121.2,295693625.2,623449026.0,10961308090.0,474403175.7,345261520.3,6039933611.0,51796972.13,718215313.7,234000000000.0,43214177260.242905,27801330059.20275,1972550249.0,238633552.4,956415138.6,863179770.1,2490374766.0,828747502.1,206000000000.0,8976325766.0,3962745140.0,316176420.9,1203465887.0,6793830867.0,23263436364.0,4780939382.0,28044375746.0,234000000000.0,2010892283.0,-6947405968.0,24934292444.0,62839300.0,28443596780.0,22875982361.0,3049501448.0,21898530958.0,81173276154.0,629134837.0,40200166678.0,-60068134.11,1536402767.0,870690585.8,3621515200.0,56238983709.0,2442218265.0,29823388330.0,10063813514.0,46982523592.0,153297374.9,22273348336.0,47547903805.0,87748070483.0,793303428.8,76801220207.0,4707351848.0,1299859294.0,54527871871.0,0.31,30640033.64,5707025888.0,10950861748.0,4660593568.0,0.31,4659427437.0,679021098.4,1881442636.0,-904278677.8,2592830515.0,1808355423.0,2783606159.0,706065007.7,20590150.9,2644334236.0,3497109193.0,82300347.85,11534846.13,711387878.4,-854492.46,1163484375.0,12700976.96,713503033.9,3435480437.0,7147649655.0,0.0,0.0036318502680508097
526,35077756989.0,29300546700.0,1362246354.0,12028602058.0,14787087565.0,1911585791.0,63535931.02,292647254.0,676927621.4,452766390.1,142000000000.0,6100000000.0,2843759600.0,17701578161.0,2068419833.0,451950848.0,613320418.5,12799739347.0,11529435.59,103000000000.0,4227129727.0,20693107429.0,352995437.1,2471204808.0,8440010363.0,36318311614.0,3070103893.0,39388415507.0,142000000000.0,133863849.9,-6773278312.0,-13235201921.0,8010399990.0,210187500.0,257570623.8,4660745385.0,252099852.2,14021795449.0,5325245.37,-11411521313.0,11368431.98,1542715228.0,1944268826.0,3324184753.0,27256997370.0,1151767419.0,7030848936.0,8299758491.0,31158217311.0,145526.22,8585590489.0,60398499900.0,48986978587.0,352536793.0,43153248089.0,9870197048.0,3327245121.0,34567657600.0,0.68,99682791.31,704734401.6,10333855983.0,4020620730.0,0.68,4015485519.0,315847279.6,2904151546.0,313827878.9,3341569969.0,3472694047.0,2589691679.0,2023528427.0,-81441722.82,654569161.1,3027742090.0,61331538.89,12692497.5,437418423.0,12437425.14,992878639.8,17827708.3,438050411.2,6156427534.0,8319348457.0,0.0,0.0058881198497326434
527,2300000000000.0,194000000000.0,1661280085.3695996,88840000000.0,1860000000000.0,17180000000.0,21026000000.0,206000000000.0,18835000000.0,46487000000.0,19500000000000.0,242000000000.0,20372000000.0,258000000000.0,31910000000.0,34521000000.0,170242215767.781,499000000000.0,4018000000.0,17900000000000.0,294000000000.0,142000000000.0,141000000000.0,208000000000.0,647000000000.0,1500000000000.0,80663000000.0,1580000000000.0,19500000000000.0,-35573000000.0,-505000000000.0,406000000000.0,2152000000.0,2660000000000.0,2200000000000.0,79601000000.0,2060000000000.0,1940000000000.0,122000000000.0,-60495000000.0,-27125000000.0,67803000000.0,275000000000.0,76412000000.0,1530000000000.0,305000000000.0,2710000000000.0,587000000000.0,447000000000.0,8736000000.0,65584000000.0,1020000000000.0,959000000000.0,46011000000.0,589000000000.0,614000000000.0,81478000000.0,523000000000.0,0.56,311858255.6184676,483000000000.0,483000000000.0,223000000000.0,0.56,222000000000.0,88161000000.0,141000000000.0,-36074000000.0,149000000000.0,338000000000.0,172000000000.0,12155000000.0,2289000000.0,261000000000.0,185000000000.0,4676000000.0,971000000.0,8224000000.0,-2334000000.0,37917000000.0,1645000000.0,12579000000.0,88691000000.0,261000000000.0,0.0,0.008891891891891893
528,30552717000.0,242263000.0,196348.64809999973,16400536000.0,50634460000.0,407184000.0,11000.0,3211094000.0,463560000.0,864097000.0,284000000000.0,13089967000.0,236032000.0,17864110000.0,525424000.0,521175000.0,139700.80109999998,24530755000.0,572800141.6459999,262000000000.0,3000000000.0,8584967000.0,2055924000.0,3182115000.0,4630445000.0,21325611000.0,953763000.0,22279373000.0,284000000000.0,-127841000.0,8206408000.0,6948504000.0,3737797950.8210464,366000000000.0,374000000000.0,2287053000.0,369000000000.0,43956927000.0,5381433000.0,396588000.0,-53613000.0,985113000.0,4891086000.0,1835179000.0,37008423000.0,74143000.0,366000000000.0,53560000000.0,66429531000.0,24767000.0,-14704711000.0,26422875000.0,26819462000.0,295035000.0,53560000000.0,9273306000.0,1418356000.0,68264711000.0,0.7,51625000.0,6898642000.0,6898642000.0,2719151000.0,0.7,2726497000.0,1480088000.0,1666043000.0,-443757000.0,1706431000.0,5938108000.0,2109800000.0,161609000.0,-284387000.0,4172145000.0,2150188000.0,67646000.0,19596000.0,40388000.0,129172000.0,568963000.0,12250000.0,40388000.0,883411000.0,4172145000.0,0.0,0.005697176246914223
